0.0000000000E+00 3.8530314523E+02
6.3101286241E-06 3.8529936117E+02
1.2621150163E-05 3.8537087025E+02
1.8932578730E-05 3.8540252267E+02
2.5244824002E-05 3.8539558016E+02
3.1558628574E-05 3.8535272147E+02
3.7874773538E-05 3.8526463161E+02
4.4194050463E-05 3.8512909880E+02
5.0517254517E-05 3.8494857472E+02
5.6845133779E-05 3.8472748558E+02
6.3177536018E-05 3.8446251815E+02
6.9515259645E-05 3.8415881244E+02
7.5859094503E-05 3.8381620987E+02
8.2209830573E-05 3.8342540815E+02
8.8568269274E-05 3.8299419369E+02
9.4935201973E-05 3.8251969632E+02
1.0131117285E-04 3.8200399208E+02
1.0769627577E-04 3.8145086078E+02
1.1409130108E-04 3.8085903488E+02
1.2049704254E-04 3.8022712978E+02
1.2691429468E-04 3.7955398742E+02
1.3334385846E-04 3.7884365951E+02
1.3978653280E-04 3.7809703992E+02
1.4624290663E-04 3.7732112222E+02
1.5271296834E-04 3.7651450395E+02
1.5919746063E-04 3.7568070644E+02
1.6569708492E-04 3.7482099182E+02
1.7221254340E-04 3.7392937051E+02
1.7874466404E-04 3.7301112731E+02
1.8529419775E-04 3.7205879645E+02
1.9186196614E-04 3.7106965955E+02
1.9844797546E-04 3.7005152398E+02
2.0505290052E-04 3.6900868158E+02
2.1167751812E-04 3.6793155366E+02
2.1832267317E-04 3.6683175113E+02
2.2498913707E-04 3.6569988794E+02
2.3167777382E-04 3.6453967451E+02
2.3838941688E-04 3.6335032571E+02
2.4512483179E-04 3.6212928056E+02
2.5188418467E-04 3.6088790227E+02
2.5866807916E-04 3.5962343502E+02
2.6547737866E-04 3.5834022268E+02
2.7231285087E-04 3.5703286747E+02
2.7917533495E-04 3.5570102387E+02
2.8606567497E-04 3.5435445325E+02
2.9298464700E-04 3.5298289750E+02
2.9993308061E-04 3.5158610746E+02
3.0691180988E-04 3.5017725989E+02
3.1392141720E-04 3.4875023993E+02
3.2096217859E-04 3.4730830420E+02
3.2803491852E-04 3.4585701936E+02
3.3514039972E-04 3.4438799700E+02
3.4227942521E-04 3.4290186298E+02
3.4945278273E-04 3.4139523466E+02
3.5666125711E-04 3.3987774515E+02
3.6390559645E-04 3.3835234075E+02
3.7118654954E-04 3.3681595497E+02
3.7850486242E-04 3.3527659864E+02
3.8586122907E-04 3.3372872344E+02
3.9325640876E-04 3.3218054981E+02
4.0069101443E-04 3.3061554926E+02
4.0816572538E-04 3.2904999208E+02
4.1568116374E-04 3.2748159122E+02
4.2323798989E-04 3.2591800359E+02
4.3083644659E-04 3.2435927101E+02
4.3847709952E-04 3.2280325258E+02
4.4616052510E-04 3.2125350362E+02
4.5388722916E-04 3.1970480754E+02
4.6165768268E-04 3.1816440756E+02
4.6947233954E-04 3.1662434339E+02
4.7733161383E-04 3.1508181642E+02
4.8523592278E-04 3.1355025596E+02
